,index,date,flag,wind_id,time,open,high,low,close,io,all_volume,all_turnover,preclose,average_price,date_time,factor,ud_last,sum_ud,buy_start,buy_count,sell_count,buy_sum,sell_sum,buy_n,sell_n,sig,stop_price,pos
2401,2401,20200323,1.0,IC2004,133000000,5003.8,5019.0,4928.8,4964.2,100527,38083,37908206480,4982.6,4977.050978126723,2020-03-23 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,4881.4,0.0
2402,2402,20200324,0.0,IC2004,93000000,5061.0,5087.6,4966.0,4982.6,87186,85321,85931017320,5030.0,5035.748369100222,2020-03-24 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,4881.4,0.0
2403,2403,20200324,1.0,IC2004,133000000,4983.0,5065.8,4925.4,5030.0,106990,52494,52535028480,5140.0,5003.907920905246,2020-03-24 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,4881.4,0.0
2404,2404,20200325,0.0,IC2004,93000000,5125.6,5167.6,5098.0,5140.0,85703,76687,78782877440,5141.6,5136.651416798154,2020-03-25 15:00:00,1,-1.0,1.0,,,1.0,,3.0,,17.0,0.0,4881.4,0.0
2405,2405,20200325,1.0,IC2004,133000000,5140.0,5181.4,5130.4,5141.6,97201,39263,40499801520,5120.2,5157.50216743499,2020-03-25 15:00:00,1,1.0,2.0,,,,,,,,0.0,4881.4,0.0
2406,2406,20200326,0.0,IC2004,93000000,5113.0,5155.2,5101.4,5120.2,82755,68297,70006680920,5089.0,5125.165155131265,2020-03-26 15:00:00,1,1.0,3.0,,,,,,,,0.0,4881.4,0.0
2407,2407,20200326,1.0,IC2004,133000000,5120.0,5126.4,5077.4,5089.0,96567,35870,36574839560,5097.2,5098.249172010036,2020-03-26 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,4881.4,0.0
2408,2408,20200327,0.0,IC2004,93000000,5147.0,5178.2,5090.6,5097.2,86237,85586,87740983360,5053.6,5125.8957866940855,2020-03-27 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,4881.4,0.0
2409,2409,20200327,1.0,IC2004,133000000,5097.2,5128.4,5053.6,5053.6,102434,35615,36268492800,4998.8,5091.744040432402,2020-03-27 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,4881.4,0.0
2410,2410,20200330,0.0,IC2004,93000000,5002.0,5010.4,4909.0,4998.8,87107,74557,73886999280,4975.2,4955.067886315168,2020-03-30 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,4881.4,0.0
2411,2411,20200330,1.0,IC2004,133000000,4999.4,5032.8,4941.4,4975.2,102611,41288,41181465720,4999.8,4987.098638829684,2020-03-30 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,4881.4,0.0
2412,2412,20200331,0.0,IC2004,93000000,5020.6,5043.6,4970.0,4999.8,88579,66678,66858110040,4958.8,5013.505956987312,2020-03-31 15:00:00,-1,-1.0,-5.0,,,1.0,,0.0,,17.0,0.0,,0.0
2413,2413,20200331,1.0,IC2004,133000000,4999.4,5009.6,4950.0,4958.8,100782,36306,36137476240,4996.8,4976.79119704732,2020-03-31 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,,0.0
2414,2414,20200401,0.0,IC2004,93000000,4966.0,5067.0,4961.0,4996.8,89919,79921,80205113240,4950.4,5017.774629947073,2020-04-01 15:00:00,-1,-1.0,-7.0,,,,,,,,0.0,,0.0
2415,2415,20200401,1.0,IC2004,133000000,4996.6,4999.2,4937.4,4950.4,104486,37034,36746552720,4998.4,4961.191434897662,2020-04-01 15:00:00,-1,-1.0,-8.0,,,,,,,,0.0,,0.0
2416,2416,20200402,0.0,IC2004,93000000,4957.2,5043.0,4954.6,4998.4,88970,74213,74237775840,5130.4,5001.669238543112,2020-04-02 15:00:00,-1,-1.0,-9.0,,,,,,,,0.0,,0.0
2417,2417,20200402,1.0,IC2004,133000000,4998.8,5133.6,4996.8,5130.4,105324,48776,49459376920,5053.0,5070.052579137281,2020-04-02 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
2418,2418,20200403,0.0,IC2004,93000000,5104.0,5113.0,5048.6,5053.0,85365,60174,61162655680,5061.6,5082.149739089972,2020-04-03 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
2419,2419,20200403,1.0,IC2004,133000000,5053.2,5077.6,5029.8,5061.6,96374,40030,40458879640,5215.0,5053.56977766675,2020-04-03 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
2420,2420,20200407,0.0,IC2004,93000000,5160.4,5231.0,5160.4,5215.0,84577,66536,69166039040,5213.0,5197.640302993868,2020-04-07 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
2421,2421,20200407,1.0,IC2004,133000000,5214.6,5241.6,5204.2,5213.0,95692,29507,30823194200,5224.0,5223.030840139628,2020-04-07 15:00:00,1,1.0,5.0,,1.0,,2.0,,12.0,,0.0,,0.0
2422,2422,20200408,0.0,IC2004,93000000,5196.0,5231.0,5189.2,5224.0,80622,50265,52354248320,5229.2,5207.823368148811,2020-04-08 15:00:00,1,1.0,6.0,,,,,,,,0.0,,0.0
2423,2423,20200408,1.0,IC2004,133000000,5224.8,5252.0,5206.0,5229.2,90930,34403,35971888400,5271.2,5228.01621951574,2020-04-08 15:00:00,1,1.0,7.0,,,,,,,,0.0,,0.0
2424,2424,20200409,0.0,IC2004,93000000,5258.6,5283.8,5250.6,5271.2,80266,52947,55766355960,5273.2,5266.24322057907,2020-04-09 15:00:00,1,1.0,8.0,,,,,,,,0.0,,0.0
2425,2425,20200409,1.0,IC2004,133000000,5271.4,5298.8,5271.4,5273.2,91997,32781,34638139680,5195.4,5283.264647204172,2020-04-09 15:00:00,1,1.0,9.0,,,,,,,,0.0,,0.0
2426,2426,20200410,0.0,IC2004,93000000,5269.6,5274.0,5192.0,5195.4,79195,62218,65191309840,5195.8,5238.942897553762,2020-04-10 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
2427,2427,20200410,1.0,IC2004,133000000,5195.2,5197.0,5164.4,5195.8,92119,35437,36735972600,5137.6,5183.279143268335,2020-04-10 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
2428,2428,20200413,0.0,IC2004,93000000,5158.0,5178.4,5118.4,5137.6,76091,52446,54020858520,5139.8,5150.14095641231,2020-04-13 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
2429,2429,20200413,1.0,IC2004,133000000,5136.6,5156.6,5132.0,5139.8,82469,26407,27162728640,5225.8,5143.092483053736,2020-04-13 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
2430,2430,20200414,0.0,IC2004,93000000,5179.0,5231.6,5175.2,5225.8,67101,53384,55543173680,5262.0,5202.230413607073,2020-04-14 15:00:00,1,-1.0,1.0,,,1.0,,1.0,,18.0,0.0,,0.0
2431,2431,20200414,1.0,IC2004,133000000,5226.4,5271.0,5226.4,5262.0,76197,33778,35467652000,5272.0,5250.111315057138,2020-04-14 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
2432,2432,20200415,0.0,IC2004,93000000,5265.2,5303.0,5263.0,5272.0,56056,47771,50463194560,5251.4,5281.781264784074,2020-04-15 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
2433,2433,20200415,1.0,IC2004,133000000,5271.8,5278.6,5250.0,5251.4,58271,23231,24447816200,5298.0,5261.894924884852,2020-04-15 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
2434,2434,20200416,0.0,IC2004,93000000,5235.0,5314.6,5231.4,5298.0,32082,45314,47792414920,5308.4,5273.471214194288,2020-04-16 15:00:00,1,1.0,5.0,,,,,,,,0.0,,0.0
2435,2435,20200416,1.0,IC2004,133000000,5297.4,5332.0,5292.4,5308.4,29370,16421,17442035040,5295.0,5310.893075939346,2020-04-16 15:00:00,1,1.0,6.0,,,,,,,,0.0,,0.0
2436,2436,20200417,0.0,IC2005,93000000,5307.0,5335.0,5277.8,5295.0,68709,58756,62384331560,5251.8,5308.762642113146,2020-04-17 15:00:00,1,1.0,7.0,,,,,,,,0.0,,0.0
2437,2437,20200417,1.0,IC2005,133000000,5295.0,5304.2,5228.4,5251.8,85073,35633,37479331480,5279.4,5259.0760643223975,2020-04-17 15:00:00,1,1.0,8.0,,,,,,,,0.0,,0.0
2438,2438,20200420,0.0,IC2005,93000000,5275.2,5306.4,5250.8,5279.4,72719,46782,49449836440,5295.2,5285.134927963747,2020-04-20 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
2439,2439,20200420,1.0,IC2005,133000000,5279.4,5302.6,5273.6,5295.2,80042,23405,24769887720,5199.8,5291.580371715445,2020-04-20 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
2440,2440,20200421,0.0,IC2005,93000000,5277.6,5282.8,5176.4,5199.8,74234,57590,60269555840,5255.8,5232.64072234763,2020-04-21 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
2441,2441,20200421,1.0,IC2005,133000000,5199.8,5259.0,5188.4,5255.8,87531,33057,34578752760,5283.0,5230.17103185407,2020-04-21 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
2442,2442,20200422,0.0,IC2005,93000000,5219.4,5287.6,5213.0,5283.0,76287,57935,60799937600,5319.0,5247.254474842496,2020-04-22 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
2443,2443,20200422,1.0,IC2005,133000000,5283.2,5321.8,5271.6,5319.0,85958,30884,32708031640,5298.0,5295.303658852481,2020-04-22 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
2444,2444,20200423,0.0,IC2005,93000000,5319.0,5331.2,5263.2,5298.0,74466,54538,57711188360,5282.6,5290.91535809894,2020-04-23 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
2445,2445,20200423,1.0,IC2005,133000000,5297.2,5317.2,5274.0,5282.6,85305,28606,30280796560,5231.0,5292.73518842201,2020-04-23 15:00:00,1,1.0,5.0,,,,,,,,0.0,,0.0
2446,2446,20200424,0.0,IC2005,93000000,5267.0,5279.6,5218.8,5231.0,73574,51174,53670202800,5216.2,5243.893656935162,2020-04-24 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
2447,2447,20200424,1.0,IC2005,133000000,5230.6,5230.6,5188.4,5216.2,85546,32444,33801055440,5238.0,5209.138121070152,2020-04-24 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
2448,2448,20200427,0.0,IC2005,93000000,5230.6,5264.8,5199.0,5238.0,74892,50248,52623509480,5202.8,5236.378510587486,2020-04-27 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
2449,2449,20200427,1.0,IC2005,133000000,5238.0,5250.6,5189.6,5202.8,85643,27359,28534103280,5183.6,5214.7562557111005,2020-04-27 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
2450,2450,20200428,0.0,IC2005,93000000,5203.8,5213.0,5056.6,5183.6,84713,79654,82026029800,5162.2,5148.895836995003,2020-04-28 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,,0.0
2451,2451,20200428,1.0,IC2005,133000000,5183.6,5203.0,5144.8,5162.2,95696,24906,25771854840,5172.8,5173.824548301614,2020-04-28 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,,0.0
2452,2452,20200429,0.0,IC2005,93000000,5158.0,5217.6,5156.8,5172.8,78467,54191,56274026800,5188.2,5192.193057887841,2020-04-29 15:00:00,-1,-1.0,-7.0,,,,,,,,0.0,,0.0
2453,2453,20200429,1.0,IC2005,133000000,5173.4,5190.8,5165.2,5188.2,84678,23365,24200231880,5323.6,5178.735690134818,2020-04-29 15:00:00,-1,-1.0,-8.0,,,,,,,,0.0,,0.0
2454,2454,20200430,0.0,IC2005,93000000,5231.4,5346.0,5231.4,5323.6,76745,62932,66628188480,5332.0,5293.665264094578,2020-04-30 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
2455,2455,20200430,1.0,IC2005,133000000,5322.6,5349.2,5312.4,5332.0,84353,26380,28120896560,5377.8,5329.965231235785,2020-04-30 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
2456,2456,20200506,0.0,IC2005,93000000,5305.0,5386.4,5304.4,5377.8,71734,51830,55389700120,5413.6,5343.4015164962375,2020-05-06 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
2457,2457,20200506,1.0,IC2005,133000000,5377.8,5432.6,5373.0,5413.6,80413,28337,30660447600,5392.6,5409.967110138688,2020-05-06 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
2458,2458,20200507,0.0,IC2005,93000000,5421.2,5433.0,5377.0,5392.6,69419,50794,54952672200,5402.6,5409.366480292948,2020-05-07 15:00:00,1,1.0,5.0,,1.0,,3.0,,12.0,,0.0,,0.0
2459,2459,20200507,1.0,IC2005,133000000,5393.0,5425.8,5389.8,5402.6,78242,23995,25958259240,5499.0,5409.0975703271515,2020-05-07 15:00:00,1,1.0,6.0,,,,,,,,0.0,,0.0
2460,2460,20200508,0.0,IC2005,93000000,5444.8,5510.0,5428.0,5499.0,68388,59951,65541208080,5479.8,5466.2314290003505,2020-05-08 15:00:00,1,1.0,7.0,,,,,,,,0.0,,0.0
2461,2461,20200508,1.0,IC2005,133000000,5499.0,5502.2,5465.4,5479.8,77944,23967,26285503000,5469.2,5483.686527308383,2020-05-08 15:00:00,1,1.0,8.0,,,,,,,,0.0,,0.0
2462,2462,20200511,0.0,IC2005,93000000,5506.6,5538.0,5455.6,5469.2,63047,51867,57020915400,5468.2,5496.839551159696,2020-05-11 15:00:00,1,1.0,9.0,,,,,,,,0.0,,0.0
2463,2463,20200511,1.0,IC2005,133000000,5469.2,5476.6,5448.8,5468.2,69686,23998,26218252040,5470.8,5462.591057588132,2020-05-11 15:00:00,1,1.0,10.0,,,,,,,,0.0,,0.0
2464,2464,20200512,0.0,IC2005,93000000,5466.8,5489.0,5430.2,5470.8,56329,50204,54848705960,5486.0,5462.583256314238,2020-05-12 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
2465,2465,20200512,1.0,IC2005,133000000,5471.2,5502.8,5468.0,5486.0,66975,28357,31103935320,5500.2,5484.348718129563,2020-05-12 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
2466,2466,20200513,0.0,IC2005,93000000,5471.8,5508.8,5461.8,5500.2,48107,40243,44136932200,5519.0,5483.802425266505,2020-05-13 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
2467,2467,20200513,1.0,IC2005,133000000,5500.2,5531.4,5489.2,5519.0,49000,21942,24196189720,5487.4,5513.670066539057,2020-05-13 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
2468,2468,20200514,0.0,IC2005,93000000,5503.0,5519.4,5476.6,5487.4,29843,31838,34973084880,5490.4,5492.349532005779,2020-05-14 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
2469,2469,20200514,1.0,IC2005,133000000,5487.4,5507.0,5484.0,5490.4,25012,14328,15743075200,5458.0,5493.81462869905,2020-05-14 15:00:00,1,1.0,5.0,,,,,,,,0.0,,0.0
2470,2470,20200515,0.0,IC2006,93000000,5435.0,5470.0,5405.8,5458.0,105700,63548,69068184640,5404.6,5434.331894001384,2020-05-15 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
2471,2471,20200515,1.0,IC2006,133000000,5457.8,5463.0,5403.8,5404.6,122218,34400,37373135280,5446.2,5432.141755813954,2020-05-15 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
2472,2472,20200518,0.0,IC2006,93000000,5433.0,5450.0,5372.0,5446.2,109533,68354,73986066400,5389.4,5411.977821341838,2020-05-18 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
2473,2473,20200518,1.0,IC2006,133000000,5446.2,5450.0,5381.6,5389.4,124013,33070,35815088200,5444.8,5415.042062292107,2020-05-18 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
2474,2474,20200519,0.0,IC2006,93000000,5431.0,5466.8,5418.4,5444.8,107349,61788,67255967840,5454.2,5442.478138149802,2020-05-19 15:00:00,-1,-1.0,-5.0,,,1.0,,2.0,,18.0,0.0,,0.0
2475,2475,20200519,1.0,IC2006,133000000,5444.8,5459.8,5439.0,5454.2,116264,25559,27871301360,5425.4,5452.345819476505,2020-05-19 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
2476,2476,20200520,0.0,IC2006,93000000,5451.0,5455.8,5411.0,5425.4,104683,48019,52217042040,5410.2,5437.123017972052,2020-05-20 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
2477,2477,20200520,1.0,IC2006,133000000,5425.4,5425.8,5393.0,5410.2,115200,29082,31448647760,5384.0,5406.892194484561,2020-05-20 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
2478,2478,20200521,0.0,IC2006,93000000,5429.8,5430.0,5382.8,5384.0,106768,50115,54193680560,5343.2,5406.9321121420735,2020-05-21 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
2479,2479,20200521,1.0,IC2006,133000000,5383.0,5395.0,5338.0,5343.2,121394,35736,38317230800,5259.2,5361.152731139467,2020-05-21 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
2480,2480,20200522,0.0,IC2006,93000000,5337.0,5353.8,5251.8,5259.2,110499,65838,69905337800,5267.8,5308.889835657219,2020-05-22 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
2481,2481,20200522,1.0,IC2006,133000000,5259.2,5307.0,5259.2,5267.8,122558,36157,38164804200,5256.6,5277.650828331996,2020-05-22 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
2482,2482,20200525,0.0,IC2006,93000000,5270.0,5296.0,5246.4,5256.6,108857,55179,58149801840,5254.6,5269.196781384222,2020-05-25 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,,0.0
2483,2483,20200525,1.0,IC2006,133000000,5256.6,5267.8,5235.2,5254.6,115885,24742,25974071320,5329.4,5248.983776574247,2020-05-25 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,,0.0
2484,2484,20200526,0.0,IC2006,93000000,5283.6,5336.4,5275.4,5329.4,104442,53840,57254298120,5343.6,5317.078205794948,2020-05-26 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
2485,2485,20200526,1.0,IC2006,133000000,5329.4,5355.0,5321.2,5343.6,114670,27742,29618964360,5297.6,5338.289301420229,2020-05-26 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
2486,2486,20200527,0.0,IC2006,93000000,5344.0,5346.6,5280.0,5297.6,103549,57671,61215253080,5301.4,5307.282089785161,2020-05-27 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
2487,2487,20200527,1.0,IC2006,133000000,5297.4,5302.6,5279.2,5301.4,112850,24039,25437710160,5260.2,5290.925196555597,2020-05-27 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
2488,2488,20200528,0.0,IC2006,93000000,5295.0,5329.8,5223.6,5260.2,105029,63466,67027898600,5282.6,5280.614707087259,2020-05-28 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
2489,2489,20200528,1.0,IC2006,133000000,5260.4,5291.0,5226.0,5282.6,119967,36427,38359511160,5312.8,5265.258072309001,2020-05-28 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
2490,2490,20200529,0.0,IC2006,93000000,5266.2,5345.6,5257.0,5312.8,107636,61125,64989038400,5318.8,5316.076760736196,2020-05-29 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
2491,2491,20200529,1.0,IC2006,133000000,5311.6,5330.0,5309.0,5318.8,114990,25411,27029092160,5515.2,5318.384195820708,2020-05-29 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
2492,2492,20200601,0.0,IC2006,93000000,5386.0,5527.0,5386.0,5515.2,104149,70135,76643517800,5524.2,5463.99927283097,2020-06-01 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
2493,2493,20200601,1.0,IC2006,133000000,5515.2,5532.0,5504.0,5524.2,115257,28680,31648579400,5520.2,5517.534762900976,2020-06-01 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
2494,2494,20200602,0.0,IC2006,93000000,5553.8,5553.8,5496.0,5520.2,100041,50969,56236177200,5523.0,5516.70399654692,2020-06-02 15:00:00,1,1.0,5.0,,,,,,,,0.0,,0.0
2495,2495,20200602,1.0,IC2006,133000000,5520.2,5528.0,5509.0,5523.0,106372,24047,26542459080,5554.6,5518.871185594876,2020-06-02 15:00:00,1,1.0,6.0,,,,,,,,0.0,,0.0
2496,2496,20200603,0.0,IC2006,93000000,5539.2,5569.4,5520.6,5554.6,97525,49275,54585425440,5512.0,5538.855955352613,2020-06-03 15:00:00,1,1.0,7.0,,,,,,,,0.0,,0.0
2497,2497,20200603,1.0,IC2006,133000000,5553.8,5561.8,5510.4,5512.0,108961,30282,33515042960,5515.0,5533.822561257513,2020-06-03 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
2498,2498,20200604,0.0,IC2006,93000000,5534.8,5541.0,5489.0,5515.0,96007,48361,53397546760,5517.4,5520.724009015528,2020-06-04 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
2499,2499,20200604,1.0,IC2006,133000000,5514.6,5528.0,5510.2,5517.4,103886,22532,24867960200,5506.0,5518.365036392685,2020-06-04 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
2500,2500,20200605,0.0,IC2006,93000000,5531.0,5537.8,5490.8,5506.0,94204,47755,52686457440,5541.0,5516.328912155795,2020-06-05 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
2501,2501,20200605,1.0,IC2006,133000000,5506.0,5543.6,5493.6,5541.0,105537,29219,32273687680,5522.2,5522.722831034601,2020-06-05 15:00:00,1,-1.0,1.0,,,1.0,,3.0,,18.0,0.0,,0.0
2502,2502,20200608,0.0,IC2006,93000000,5571.2,5588.8,5520.4,5522.2,92734,50975,56609422400,5522.2,5552.665267287886,2020-06-08 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
2503,2503,20200608,1.0,IC2006,133000000,5522.2,5531.4,5509.2,5522.2,99260,23304,25719678880,5568.6,5518.29704771713,2020-06-08 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
2504,2504,20200609,0.0,IC2006,93000000,5530.0,5574.8,5511.2,5568.6,94615,59855,66378948800,5559.2,5544.979433631275,2020-06-09 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
2505,2505,20200609,1.0,IC2006,133000000,5568.8,5577.0,5543.8,5559.2,105490,23665,26307648360,5558.2,5558.345311641665,2020-06-09 15:00:00,1,1.0,5.0,,1.0,,0.0,,12.0,,0.0,5214.6,0.0
2506,2506,20200610,0.0,IC2006,93000000,5563.8,5563.8,5525.4,5558.2,88300,46917,52045183640,5563.4,5546.516576081165,2020-06-10 15:00:00,1,1.0,6.0,,,,,,,,1.0,5214.6,1.0
2507,2507,20200610,1.0,IC2006,133000000,5558.6,5571.2,5544.4,5563.4,93978,25032,27837821560,5565.8,5560.446939916907,2020-06-10 15:00:00,1,1.0,7.0,,,,,,,,0.0,5214.6,1.0
2508,2508,20200611,0.0,IC2006,93000000,5560.8,5646.6,5548.2,5565.8,93324,73444,82123471680,5556.6,5590.890452589728,2020-06-11 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5214.6,1.0
2509,2509,20200611,1.0,IC2006,133000000,5565.8,5572.8,5515.4,5556.6,105909,34439,38213057160,5569.2,5547.933615958651,2020-06-11 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,5214.6,1.0
2510,2510,20200612,0.0,IC2006,93000000,5505.0,5574.0,5480.2,5569.2,83403,63355,70103177200,5578.2,5532.568637045221,2020-06-12 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5214.6,1.0
2511,2511,20200612,1.0,IC2006,133000000,5569.2,5613.8,5556.2,5578.2,88231,34910,38981159480,5591.4,5583.093594958465,2020-06-12 15:00:00,1,1.0,2.0,,,,,,,,0.0,5214.6,1.0
2512,2512,20200615,0.0,IC2006,93000000,5566.0,5635.0,5562.2,5591.4,73020,60904,68218300560,5557.0,5600.477847103638,2020-06-15 15:00:00,1,1.0,3.0,,,,,,,,0.0,5214.6,1.0
2513,2513,20200615,1.0,IC2006,133000000,5591.6,5598.6,5556.2,5557.0,82801,31332,34932257800,5669.6,5574.533671645602,2020-06-15 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,5214.6,1.0
2514,2514,20200616,0.0,IC2006,93000000,5622.0,5669.6,5608.4,5669.6,63802,58453,65936199320,5678.8,5640.103957025302,2020-06-16 15:00:00,1,1.0,5.0,,1.0,,1.0,,13.0,,0.0,5214.6,1.0
2515,2515,20200616,1.0,IC2006,133000000,5669.4,5679.4,5656.0,5678.8,68943,22774,25818828000,5674.8,5668.4877491876705,2020-06-16 15:00:00,1,1.0,6.0,,,,,,,,0.0,5214.6,1.0
2516,2516,20200617,0.0,IC2006,93000000,5681.0,5699.4,5656.0,5674.8,51401,43852,49803483360,5706.0,5678.587448691052,2020-06-17 15:00:00,1,1.0,7.0,,,,,,,,0.0,5214.6,1.0
2517,2517,20200617,1.0,IC2006,133000000,5674.8,5713.2,5673.0,5706.0,54532,21129,24066097760,5724.6,5695.039462350324,2020-06-17 15:00:00,1,1.0,8.0,,,,,,,,0.0,5214.6,1.0
2518,2518,20200618,0.0,IC2006,93000000,5706.2,5729.4,5691.0,5724.6,31760,35454,40480322720,5743.2,5708.851288994189,2020-06-18 15:00:00,1,1.0,9.0,,,,,,,,0.0,5214.6,1.0
2519,2519,20200618,1.0,IC2006,133000000,5724.0,5743.8,5719.0,5743.2,26164,14962,17150069960,5704.8,5731.209049592301,2020-06-18 15:00:00,1,1.0,10.0,,,,,,,,0.0,5214.6,1.0
2520,2520,20200619,0.0,IC2007,93000000,5658.2,5709.2,5652.0,5704.8,76341,55010,62530905120,5713.8,5683.594357389566,2020-06-19 15:00:00,1,1.0,11.0,,,,,,,,0.0,5214.6,1.0
2521,2521,20200619,1.0,IC2007,133000000,5705.2,5741.0,5698.2,5713.8,92644,32580,37266631840,5740.0,5719.249821976672,2020-06-19 15:00:00,1,1.0,12.0,,,,,,,,0.0,5214.6,1.0
2522,2522,20200622,0.0,IC2007,93000000,5726.2,5763.8,5723.0,5740.0,81413,49506,56863547000,5711.4,5743.096493354341,2020-06-22 15:00:00,1,1.0,13.0,,,,,,,,0.0,5214.6,1.0
2523,2523,20200622,1.0,IC2007,133000000,5740.0,5740.0,5706.6,5711.4,89280,25651,29339912640,5723.2,5719.058251140306,2020-06-22 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5214.6,1.0
2524,2524,20200623,0.0,IC2007,93000000,5698.2,5745.6,5677.6,5723.2,79560,51292,58571604320,5737.2,5709.623754191687,2020-06-23 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5214.6,1.0
2525,2525,20200623,1.0,IC2007,133000000,5722.4,5748.8,5719.6,5737.2,90652,24337,27923873080,5709.8,5736.917672679459,2020-06-23 15:00:00,1,1.0,2.0,,,,,,,,0.0,5214.6,1.0
2526,2526,20200624,0.0,IC2007,93000000,5753.2,5764.0,5707.8,5709.8,77777,43477,49833233880,5744.2,5730.988094854751,2020-06-24 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5214.6,1.0
